Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
10115425912,"Jan 24, 2023, 2:26:51 PM",Run & Bike #5 (6/6),Run,Relai 6,303,1.09,144.0,1,false,"","",activities/9059718814.fit.gz,,,303.0,303.0,1093.4000244140625,5.840000152587891,3.6085808277130127,0.0,-0.699999988079071,150.3000030517578,151.89999389648438,1.3355592489242554,0.06402048468589783,,,92.0,88.8413314819336,,135.9604034423828,,,91.45409393310547,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,1094.5999755859375,1674568832.0,3.0,4.71999979019165,3.3299999237060547,-0.6600000262260437,0.6800000071525574,1030.27001953125,1.7400000095367432,3.7200000286102295,340.0,0.0,1674544768.0,1674579200.0,0.125,,12254080.0,0.0,1.0,0.6299999952316284,28614.720703125,1.0,,,,,0.0,3.6085808277130127,0.0,,,,,,,,,,,,""
10115434374,"Jan 24, 2023, 2:18:22 PM",Run & Bike #5 (5/6),Run,Relai 5,281,1.02,151.0,2,false,"","",activities/9059718814.fit.gz,,,281.0,278.0,1020.2000122070312,4.528571605682373,3.6697840690612793,0.0,-0.699999988079071,150.10000610351562,151.5,2.2792022228240967,0.06861399859189987,,,93.0,89.06792449951172,,142.946044921875,,,85.39669799804688,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,1022.0999755859375,1674568832.0,3.0,4.71999979019165,3.3299999237060547,-0.6600000262260437,0.6800000071525574,1030.27001953125,1.7400000095367432,3.7200000286102295,340.0,0.0,1674544768.0,1674579200.0,0.125,,12254080.0,0.0,1.0,0.6299999952316284,28614.720703125,1.0,,,,,0.0,3.6306049823760986,0.0,,,,,,,,,,,,""
10115439621,"Jan 24, 2023, 2:09:23 PM",Run & Bike #5 (4/6),Run,Relai 4,283,1.04,151.0,2,false,,"",activities/9059718814.fit.gz,,,283.0,283.0,1042.4000244140625,4.400000095367432,3.683392286300659,0.0,0.6000000238418579,149.89999389648438,150.8000030517578,2.03389835357666,-0.057559479027986526,,,92.0,89.0257339477539,,143.7773895263672,,,87.017578125,,,2.0,,,,,,,,,,,,,0.0,,1.0,1041.5,1674568832.0,3.0,4.71999979019165,3.3299999237060547,-0.6600000262260437,0.6800000071525574,1030.27001953125,1.7400000095367432,3.7200000286102295,340.0,0.0,1674544768.0,1674579200.0,0.125,,12254080.0,0.0,1.0,0.6299999952316284,28614.720703125,1.0,,,,,0.0,3.683392286300659,0.0,,,,,,,,,,,,""
10115445487,"Jan 24, 2023, 2:00:20 PM",Run & Bike #5 (3/6),Run,Relai 3,289,1.01,152.0,2,false,"","",activities/9059718814.fit.gz,,,289.0,289.0,1015.7000122070312,5.039999961853027,3.5145328044891357,0.0,4.800000190734863,149.60000610351562,154.5,5.052631378173828,-0.4725804924964905,,,90.0,87.91844177246094,,143.53659057617188,,,84.1183853149414,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,1006.7999877929688,1674568832.0,3.0,4.630000114440918,3.049999952316284,-0.6899999976158142,0.6800000071525574,1030.25,1.8799999952316284,3.859999895095825,339.0,0.0,1674544640.0,1674579200.0,0.125,,12254080.0,0.0,1.0,0.6600000262260437,29069.5390625,1.0,,,,,0.0,3.5145328044891357,0.0,,,,,,,,,,,,""
10115451199,"Jan 24, 2023, 1:42:06 PM",Run & Bike #5 (2/6),Run,Relai 2,577,2.01,156.0,7,false,"","",activities/9059718814.fit.gz,,,577.0,577.0,2012.699951171875,4.185714244842529,3.4882149696350098,0.0,-0.10000000149011612,149.89999389648438,150.89999389648438,2.3622047901153564,0.004968450404703617,,,90.0,87.35231018066406,,144.5736541748047,,,168.25347900390625,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,2013.800048828125,1674565248.0,3.0,4.309999942779541,3.0,-0.5199999809265137,0.7099999785423279,1030.52001953125,1.6100000143051147,3.5299999713897705,334.0,0.0,1674544768.0,1674579200.0,0.125,,12254080.0,0.0,1.0,0.6700000166893005,27038.30078125,1.0,,,,,0.0,3.4882149696350098,0.0,,,,,,,,,,,,""
10115477301,"Feb 25, 2023, 10:27:11 AM",Run & Bike #6 (5/5),Run,Relai 5,563,2.01,157.0,3,false,,"",activities/9252275128.fit.gz,,,563.0,563.0,2015.699951171875,5.142857074737549,3.5802841186523438,0.0,-0.800000011920929,149.89999389648438,151.60000610351562,2.702702760696411,0.03968844562768936,,,90.0,87.88928985595703,,136.81283569335938,,,168.70465087890625,,,3.0,,,,,,,,,,,,,0.0,,1.0,2019.199951171875,1677319168.0,3.0,4.940000057220459,3.299999952316284,2.0399999618530273,0.8100000023841858,1007.2100219726562,1.9800000190734863,4.03000020980835,288.0,0.0,1677307008.0,1677346688.0,0.125,,12254080.0,0.0,1.0,0.8799999952316284,24459.0703125,1.0,,,,,0.0,3.5802841186523438,0.0,,,,,,,,,,,,""
10115484839,"Feb 25, 2023, 10:09:02 AM",Run & Bike #6 (4/5),Run,Relai 4,571,2.01,152.0,5,false,,"",activities/9252275128.fit.gz,,,571.0,563.0,2015.5999755859375,5.416666507720947,3.580106496810913,0.0,0.20000000298023224,149.89999389648438,150.89999389648438,1.1799410581588745,-0.009922604076564312,,,90.0,87.09404754638672,,143.58749389648438,,,168.46234130859375,,,5.0,,,,,,,,,,,,,0.0,,1.0,2016.300048828125,1677319168.0,3.0,4.940000057220459,3.299999952316284,2.0399999618530273,0.8100000023841858,1007.2100219726562,1.9800000190734863,4.03000020980835,288.0,0.0,1677307008.0,1677346688.0,0.125,,12254080.0,0.0,1.0,0.8799999952316284,24459.0703125,1.0,,,,,0.0,3.529947519302368,0.0,,,,,,,,,,,,""
10115488704,"Feb 25, 2023, 9:51:21 AM",Run & Bike #6 (3/5),Run,Relai 3,570,2.03,152.0,3,false,,"",activities/9252275128.fit.gz,,,570.0,570.0,2031.699951171875,5.671428680419922,3.5643858909606934,0.0,1.5,150.5,154.0,8.928571701049805,-0.07382979989051819,,,90.0,86.91366577148438,,141.15992736816406,,,169.9829559326172,,,3.0,,,,,,,,,,,,,0.0,,1.0,2034.5,1677315584.0,3.0,2.5199999809265137,1.7400000095367432,0.6700000166893005,0.8799999952316284,1007.3699951171875,1.2999999523162842,3.049999952316284,288.0,0.0,1677307136.0,1677346688.0,0.125,,12254080.0,0.0,1.0,0.800000011920929,16125.240234375,1.0,,,,,0.0,3.5643858909606934,1325.199951171875,,,,,,,,,,,,""
10115492222,"Feb 25, 2023, 9:33:18 AM",Run & Bike #6 (2/5),Run,Relai 2,570,2.02,162.0,6,false,,"",activities/9252275128.fit.gz,,,570.0,563.0,2028.5999755859375,5.483333110809326,3.6031970977783203,3.130000114440918,5.130000114440918,149.0,154.3000030517578,9.523809432983398,-0.09859015792608261,,,89.0,86.38868713378906,,144.61676025390625,,,169.33963012695312,,,6.0,,,,,,,,,,,,,0.0,,1.0,2026.800048828125,1677315584.0,3.0,2.5199999809265137,1.7400000095367432,0.6700000166893005,0.8799999952316284,1007.3699951171875,1.2699999809265137,3.0399999618530273,289.0,0.0,1677307136.0,1677346688.0,0.125,,12254080.0,0.0,1.0,0.8199999928474426,16944.330078125,1.0,,,,,0.0,3.5589473247528076,24.700000762939453,,,,,,,,,,,,""
10117662125,"Jun 29, 2023, 6:39:59 PM",Run & Bike #8 (6/6),Run,Relai 6,256,1.00,190.0,12,false,"","",activities/10037938573.fit.gz,,,256.0,245.0,1004.5,5.0,4.099999904632568,2.140000104904175,0.8399999737739563,151.39999389648438,154.0,7.692307472229004,0.12941762804985046,,,97.0,91.53060913085938,,175.07347106933594,,284.9061279296875,84.29383850097656,,,12.0,,,,,,,,,268.0,257.0,0.0,,0.0,,1.0,1008.9000244140625,1688061568.0,3.0,23.100000381469727,23.739999771118164,16.780000686645508,0.6800000071525574,1016.4400024414062,4.199999809265137,9.050000190734863,280.0,0.20000000298023224,1688012160.0,1688067584.0,0.375,,12254080.0,0.6600000262260437,5.0,0.9399999976158142,26688.83984375,0.0,,,,,0.0,3.923828125,0.0,,,,,,,,,,,,""
10117676473,"Jun 29, 2023, 6:17:42 PM",Run & Bike #8 (5/6),Run,Relai 5,522,2.04,192.0,32,false,"","",activities/10037938573.fit.gz,,,522.0,522.0,2046.0,4.900000095367432,3.9195401668548584,2.573333263397217,3.273329973220825,150.39999389648438,154.0,6.896551609039307,-0.034213099628686905,,,103.0,89.59961700439453,,182.50192260742188,,285.70306396484375,171.24456787109375,,,32.0,,,,,,,,,277.0,523.0,0.0,,0.0,,1.0,2049.60009765625,1688061568.0,3.0,23.100000381469727,23.739999771118164,16.780000686645508,0.6800000071525574,1016.4400024414062,4.199999809265137,9.050000190734863,280.0,0.20000000298023224,1688012160.0,1688067584.0,0.375,,12254080.0,0.6600000262260437,5.0,0.9399999976158142,26688.83984375,0.0,,,,,0.0,3.9195401668548584,829.0,,,,,,,,,,,,""
10117687932,"Jun 29, 2023, 5:56:28 PM",Run & Bike #8 (4/6),Run,Relai 4,514,2.02,193.0,30,false,"","",activities/10037938573.fit.gz,,,514.0,508.0,2025.0,5.0,3.986220359802246,0.0,-0.30000001192092896,149.89999389648438,151.39999389648438,6.666666507720947,0.014814814552664757,,,95.0,90.32806396484375,,181.60671997070312,,286.27667236328125,169.36468505859375,,,30.0,,,,,,,,,281.0,515.0,0.0,,0.0,,1.0,2027.0999755859375,1688057984.0,3.0,24.530000686645508,24.989999771118164,15.960000038146973,0.5899999737739563,1016.0,5.340000152587891,9.489999771118164,288.0,0.5,1688012160.0,1688067584.0,0.375,,12254080.0,0.6000000238418579,5.0,0.9599999785423279,27355.109375,1.0,,,,,0.0,3.9396886825561523,0.0,,,,,,,,,,,,""
10117706015,"Jun 29, 2023, 5:13:20 PM",Run & Bike #8 (2/6),Run,Relai 2,556,2.01,186.0,29,false,"","",activities/10037938573.fit.gz,,,556.0,540.0,2011.0,5.0,3.724074125289917,0.0,0.30000001192092896,149.60000610351562,151.1999969482422,8.333333015441895,-0.014917951077222824,,,86.0,84.46542358398438,,177.72592163085938,,259.1000061035156,168.21170043945312,,,29.0,,,,,,,,,256.0,557.0,0.0,,0.0,,1.0,2013.300048828125,1688057984.0,3.0,24.530000686645508,24.989999771118164,15.960000038146973,0.5899999737739563,1016.0,5.340000152587891,9.489999771118164,288.0,0.5,1688012160.0,1688067584.0,0.375,,12254080.0,0.6000000238418579,5.0,0.9599999785423279,27355.109375,1.0,,,,,0.0,3.6169064044952393,0.0,,,,,,,,,,,,""
10117739454,"Jun 29, 2023, 5:35:28 PM",Run & Bike #8 (3/6),Run,Relai 3,537,2.00,187.0,29,false,"","",activities/10037938573.fit.gz,,,537.0,533.0,2003.0,5.099999904632568,3.7579736709594727,0.0,2.299999952316284,154.3000030517578,157.3000030517578,7.142857074737549,-0.11482775956392288,,,97.0,86.78799438476562,,179.10507202148438,,261.53094482421875,167.2592315673828,,,29.0,,,,,,,,,259.0,538.0,0.0,,0.0,,1.0,2001.9000244140625,1688057984.0,3.0,24.1299991607666,24.610000610351562,16.079999923706055,0.6100000143051147,1016.25,4.130000114440918,9.34000015258789,285.0,0.5,1688012160.0,1688067584.0,0.375,,12254080.0,0.6899999976158142,5.0,0.9700000286102295,27945.400390625,1.0,,,,,0.0,3.7299814224243164,0.0,,,,,,,,,,,,""
10117770165,"Apr 23, 2023, 12:03:52 PM",Run & Bike #7 (7/7),Run,Relai 7,253,1.02,148.0,1,false,"","",activities/9594723118.fit.gz,,,253.0,253.0,1023.0999755859375,5.559999942779541,4.043873310089111,2.5433332920074463,4.443329811096191,148.89999389648438,155.1999969482422,3.5225048065185547,-0.11729058623313904,,,103.0,95.69468688964844,,135.0436553955078,,,85.39669799804688,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,1022.0999755859375,1682251264.0,3.0,17.3799991607666,16.90999984741211,10.819999694824219,0.6499999761581421,1013.2100219726562,5.789999961853027,11.260000228881836,313.0,0.5,1682225920.0,1682275584.0,0.125,,12254080.0,0.7400000095367432,5.0,0.9399999976158142,20885.240234375,4.0,,,,,0.0,4.043873310089111,0.0,,,,,,,,,,,,""
10117788862,"Apr 23, 2023, 11:45:15 AM",Run & Bike #7 (6/7),Run,Relai 6,589,2.02,147.0,2,false,"","",activities/9594723118.fit.gz,,,589.0,560.0,2027.699951171875,5.099999904632568,3.6208927631378174,6.563333511352539,6.663330078125,148.39999389648438,154.3000030517578,6.474820137023926,0.014795088209211826,,,94.0,91.25843048095703,,135.74107360839844,,,170.06651306152344,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,2035.5,1682247552.0,3.0,17.989999771118164,17.3799991607666,9.800000190734863,0.5899999737739563,1012.5,2.8299999237060547,6.769999980926514,308.0,0.0,1682225920.0,1682275584.0,0.125,,12254080.0,0.8500000238418579,5.0,0.8899999856948853,27920.009765625,4.0,,,,,0.0,3.4426145553588867,0.0,,,,,,,,,,,,""
10117804422,"Apr 23, 2023, 11:23:32 AM",Run & Bike #7 (5/7),Run,Relai 5,557,2.02,158.0,4,false,,"",activities/9594723118.fit.gz,,,557.0,557.0,2025.300048828125,5.760000228881836,3.6360862255096436,2.4000000953674316,2.200000047683716,150.39999389648438,153.0,3.986711025238037,0.014812620356678963,,,95.0,90.86578369140625,,141.70736694335938,,,169.49002075195312,,,4.0,,,,,,,,,,,,,0.0,,1.0,2028.5999755859375,1682247552.0,3.0,17.81999969482422,17.190000534057617,9.539999961853027,0.5799999833106995,1012.5,2.7200000286102295,6.289999961853027,311.0,0.0,1682225920.0,1682275584.0,0.125,,12254080.0,0.7300000190734863,5.0,0.8899999856948853,28152.119140625,4.0,,,,,0.0,3.6360862255096436,815.0999755859375,,,,,,,,,,,,""
10117825207,"Apr 23, 2023, 11:01:00 AM",Run & Bike #7 (4/7),Run,Relai 4,566,2.00,182.0,21,false,,"",activities/9594723118.fit.gz,,,566.0,566.0,2004.0,6.260000228881836,3.5406360626220703,0.0,0.0,149.89999389648438,151.1999969482422,1.4311270713806152,-0.004990019835531712,,,94.0,89.41912078857422,,168.08126831054688,,,167.5182342529297,,,21.0,,,,,,,,,,,,,0.0,,1.0,2005.0,1682247552.0,3.0,17.81999969482422,17.190000534057617,9.539999961853027,0.5799999833106995,1012.5,2.7200000286102295,6.289999961853027,311.0,0.0,1682225920.0,1682275584.0,0.125,,12254080.0,0.7300000190734863,5.0,0.8899999856948853,28152.119140625,4.0,,,,,0.0,3.5406360626220703,0.0,,,,,,,,,,,,""
10117873127,"Apr 23, 2023, 10:37:47 AM",Run & Bike #7 (3/7),Run,Relai 3,607,2.01,170.0,13,false,,"",activities/9594723118.fit.gz,,,607.0,607.0,2018.699951171875,4.75,3.325700283050537,0.0,2.5999999046325684,154.10000610351562,157.0,1.4112902879714966,-0.12879575788974762,,,91.0,87.93717956542969,,157.14991760253906,,,168.46234130859375,,,13.0,,,,,,,,,,,,,0.0,,1.0,2016.300048828125,1682243968.0,3.0,17.56999969482422,17.149999618530273,11.210000038146973,0.6600000262260437,1012.4199829101562,2.0299999713897705,4.75,246.0,0.0,1682225920.0,1682275584.0,0.125,,12254080.0,0.75,5.0,0.949999988079071,22549.150390625,3.0,,,,,0.0,3.325700283050537,0.0,,,,,,,,,,,,""
10117886539,"Apr 23, 2023, 10:14:32 AM",Run & Bike #7 (2/7),Run,Relai 2,602,2.00,179.0,16,false,,"",activities/9594723118.fit.gz,,,602.0,598.0,2006.5,4.7166666984558105,3.355351209640503,0.0,0.4000000059604645,149.39999389648438,151.10000610351562,1.58982515335083,-0.024919012561440468,,,90.0,87.2645034790039,,160.16053771972656,,,167.80230712890625,,,16.0,,,,,,,,,,,,,0.0,,1.0,2008.4000244140625,1682243968.0,3.0,17.110000610351562,16.610000610351562,10.5,0.6499999761581421,1012.3599853515625,2.0299999713897705,3.6600000858306885,171.0,0.0,1682225920.0,1682275584.0,0.125,,12254080.0,0.8299999833106995,5.0,0.949999988079071,25289.009765625,3.0,,,,,0.0,3.3330564498901367,0.0,,,,,,,,,,,,""
10117939181,"Nov 1, 2022, 9:55:42 AM",Run & Bike #3 (1/6),Run,Relai 1,587,2.00,192.0,6,false,"","",activities/8896893630.fit.gz,,,587.0,581.0,2009.0,4.912499904632568,3.457831382751465,2.8333332538604736,3.333329916000366,150.10000610351562,153.6999969482422,2.1390373706817627,-0.02488800324499607,,,88.0,84.11551666259766,,149.1189727783203,,,168.1448516845703,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,2012.5,1667293184.0,2.0,15.640000343322754,15.4399995803833,12.649999618530273,0.8199999928474426,1024.0400390625,1.0399999618530273,2.509999990463257,339.0,0.0,1667284224.0,1667321088.0,0.25,,12254080.0,0.5400000214576721,5.0,0.5299999713897705,28556.130859375,1.0,,,,,0.0,3.422487258911133,1161.0999755859375,,,,,,,,,,,,""
10117946445,"Nov 1, 2022, 10:13:16 AM",Run & Bike #3 (2/6),Run,Relai 2,592,2.03,193.0,27,false,"","",activities/8896893630.fit.gz,,,592.0,584.0,2035.699951171875,5.300000190734863,3.4857876300811768,4.887499809265137,0.887499988079071,149.60000610351562,154.5,5.791505813598633,0.19649261236190796,,,88.0,85.99104309082031,,174.31678771972656,,,171.34483337402344,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,2050.800048828125,1667296768.0,2.0,16.770000457763672,16.600000381469727,12.859999656677246,0.7799999713897705,1024.050048828125,1.1699999570846558,2.9700000286102295,20.0,0.0,1667284224.0,1667321088.0,0.25,,12254080.0,0.5400000214576721,5.0,0.5099999904632568,30552.7890625,2.0,,,,,0.0,3.4386823177337646,0.0,,,,,,,,,,,,""
10117965211,"Nov 1, 2022, 10:52:11 AM",Run & Bike #3 (6/6),Run,Relai 6,273,1.00,165.0,6,false,"","",activities/8896893630.fit.gz,,,273.0,273.0,1006.7999877929688,5.866666793823242,3.6879119873046875,0.0,-0.6000000238418579,151.39999389648438,154.0,2.4793388843536377,0.05959475412964821,,,94.0,90.15589141845703,,156.6959686279297,,,84.1935806274414,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,1007.7000122070312,1667296768.0,2.0,16.770000457763672,16.600000381469727,12.859999656677246,0.7799999713897705,1024.050048828125,1.1699999570846558,2.9700000286102295,20.0,0.0,1667284224.0,1667321088.0,0.25,,12254080.0,0.5400000214576721,5.0,0.5099999904632568,30552.7890625,2.0,,,,,0.0,3.6879119873046875,0.0,,,,,,,,,,,,""
10117975671,"Nov 1, 2022, 10:43:57 AM",Run & Bike #3 (5/6),Run,Relai 5,278,1.02,172.0,6,false,"","",activities/8896893630.fit.gz,,,278.0,278.0,1020.7999877929688,4.840000152587891,3.6719424724578857,2.9600000381469727,2.6600000858306885,150.39999389648438,153.6999969482422,6.147541046142578,0.009796238504350185,,,89.0,88.39463806152344,,155.6582794189453,,,85.78938293457031,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,1026.800048828125,1667296768.0,2.0,16.770000457763672,16.600000381469727,12.859999656677246,0.7799999713897705,1024.050048828125,1.1699999570846558,2.9700000286102295,20.0,0.0,1667284224.0,1667321088.0,0.25,,12254080.0,0.5400000214576721,5.0,0.5099999904632568,30552.7890625,2.0,,,,,0.0,3.6719424724578857,12.0,,,,,,,,,,,,""
10117981416,"Nov 1, 2022, 10:35:15 AM",Run & Bike #3 (4/6),Run,Relai 4,278,1.02,166.0,8,false,"","",activities/8896893630.fit.gz,,,278.0,278.0,1023.2000122070312,4.671428680419922,3.6805756092071533,0.0,-0.20000000298023224,149.89999389648438,150.89999389648438,0.9293680191040039,0.019546519964933395,,,93.0,88.58426666259766,,160.0971221923828,,,85.57215881347656,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,1024.199951171875,1667296768.0,2.0,16.770000457763672,16.600000381469727,12.859999656677246,0.7799999713897705,1024.050048828125,1.1699999570846558,2.9700000286102295,20.0,0.0,1667284224.0,1667321088.0,0.25,,12254080.0,0.5400000214576721,5.0,0.5099999904632568,30552.7890625,2.0,,,,,0.0,3.6805756092071533,0.0,,,,,,,,,,,,""
10117986676,"Nov 1, 2022, 10:26:46 AM",Run & Bike #3 (3/6),Run,Relai 3,275,1.00,193.0,10,false,"","",activities/8896893630.fit.gz,,,275.0,275.0,999.2000122070312,4.75,3.6334545612335205,0.0,-1.0,149.60000610351562,151.10000610351562,1.698113203048706,0.10008006542921066,,,90.0,88.07546997070312,,168.3333282470703,,,83.72569274902344,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,1002.0999755859375,1667296768.0,2.0,16.770000457763672,16.600000381469727,12.859999656677246,0.7799999713897705,1024.050048828125,1.1699999570846558,2.9700000286102295,20.0,0.0,1667284224.0,1667321088.0,0.25,,12254080.0,0.5400000214576721,5.0,0.5099999904632568,30552.7890625,2.0,,,,,0.0,3.6334545612335205,0.0,,,,,,,,,,,,""
10118371163,"Oct 19, 2022, 3:39:54 PM",Run & Bike #2 (2/6),Run,Relai 2,606,2.00,192.0,23,false,"","",activities/8896893629.fit.gz,,,606.0,606.0,2007.0,6.739999771118164,3.3118813037872314,0.0,0.5,149.60000610351562,150.89999389648438,3.9355993270874023,-0.02491280436515808,,,87.0,84.83077239990234,,171.39007568359375,,,167.7438201904297,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,2007.699951171875,1666191616.0,8.0,24.479999542236328,25.389999389648438,17.639999389648438,0.6600000262260437,1015.3599853515625,8.010000228881836,13.069999694824219,138.0,0.4000000059604645,1666160000.0,1666199040.0,0.875,,12254080.0,0.1599999964237213,5.0,0.8199999928474426,25366.369140625,1.0,,,,,0.0,3.3118813037872314,1004.0999755859375,,,,,,,,,,,,""
10118403948,"Oct 19, 2022, 3:58:45 PM",Run & Bike #2 (3/6),Run,Relai 3,291,1.02,188.0,4,false,"","",activities/8896893629.fit.gz,,,291.0,286.0,1025.0999755859375,4.766666889190674,3.58426570892334,0.0,-0.4000000059604645,150.10000610351562,151.3000030517578,1.492537260055542,0.03902058303356171,,,90.0,86.08087921142578,,150.46153259277344,,,85.72254943847656,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,1026.0,1666191616.0,8.0,24.479999542236328,25.389999389648438,17.639999389648438,0.6600000262260437,1015.3599853515625,8.010000228881836,13.069999694824219,138.0,0.4000000059604645,1666160000.0,1666199040.0,0.875,,12254080.0,0.1599999964237213,5.0,0.8199999928474426,25366.369140625,1.0,,,,,0.0,3.5226805210113525,0.0,,,,,,,,,,,,""
10118413367,"Oct 19, 2022, 4:07:38 PM",Run & Bike #2 (4/6),Run,Relai 4,297,1.02,192.0,14,false,"","",activities/8896893629.fit.gz,,,297.0,297.0,1024.0,4.385714054107666,3.4478113651275635,0.0,-0.4000000059604645,150.3000030517578,151.6999969482422,2.7565083503723145,0.0390625,,,89.0,86.3687973022461,,177.21212768554688,,,85.62228393554688,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,1024.800048828125,1666195200.0,8.0,23.010000228881836,23.770000457763672,17.229999542236328,0.699999988079071,1015.1400146484375,7.820000171661377,13.220000267028809,137.0,0.0,1666160000.0,1666199040.0,0.875,,12254080.0,0.1599999964237213,5.0,0.8899999856948853,27289.529296875,0.0,,,,,0.0,3.4478113651275635,128.3000030517578,,,,,,,,,,,,""
10118421649,"Oct 19, 2022, 4:17:00 PM",Run & Bike #2 (5/6),Run,Relai 5,301,1.00,192.0,16,false,"","",activities/8896893629.fit.gz,,,301.0,285.0,1002.7000122070312,4.142857074737549,3.5182456970214844,4.21999979019165,8.619999885559082,149.1999969482422,155.10000610351562,33.33333206176758,-0.4388152062892914,,,87.0,85.70526123046875,,180.5263214111328,,,83.35807800292969,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,997.7000122070312,1666195200.0,8.0,23.010000228881836,23.770000457763672,17.229999542236328,0.699999988079071,1015.1400146484375,7.820000171661377,13.220000267028809,137.0,0.0,1666160000.0,1666199040.0,0.875,,12254080.0,0.1599999964237213,5.0,0.8899999856948853,27289.529296875,0.0,,,,,0.0,3.3312292098999023,0.0,,,,,,,,,,,,""
10118439764,"Oct 19, 2022, 4:26:12 PM",Run & Bike #2 (6/6),Run,Relai 6,298,1.09,195.0,18,false,,"",activities/8896893629.fit.gz,,,298.0,298.0,1094.0999755859375,5.633333206176758,3.6714766025543213,2.1119048595428467,1.811900019645691,151.5,153.8000030517578,11.518324851989746,0.027419796213507652,,,92.0,87.90939331054688,,185.42617797851562,,,91.71309661865234,,,18.0,,,,,,,,,,,,,0.0,,1.0,1097.699951171875,1666195200.0,8.0,23.010000228881836,23.770000457763672,17.229999542236328,0.699999988079071,1015.1400146484375,7.820000171661377,13.220000267028809,137.0,0.0,1666160000.0,1666199040.0,0.875,,12254080.0,0.1599999964237213,5.0,0.8899999856948853,27289.529296875,0.0,,,,,0.0,3.6714766025543213,426.6000061035156,,,,,,,,,,,,""
10118516221,"Oct 8, 2022, 3:48:58 PM",Run & Bike #1 (2/4),Run,Relai 2,605,2.01,,,false,"","",activities/9059927905.gpx.gz,,,605.0,600.0,2013.199951171875,6.119999885559082,3.3553333282470703,0.0,-0.6000000238418579,149.89999389648438,150.89999389648438,0.7920792102813721,0.02980329841375351,,,,,,,,,168.33702087402344,,,,,,,,,,,,,,,,0.0,,1.0,2014.800048828125,1665241216.0,3.0,21.829999923706055,22.25,15.960000038146973,0.6899999976158142,1019.5999755859375,1.7699999809265137,4.25,315.0,0.20000000298023224,1665208832.0,1665249792.0,0.375,,12254080.0,0.6499999761581421,5.0,0.6299999952316284,29646.859375,1.0,,,,,0.0,3.327603340148926,0.0,,,,,,,,,,,,""
10118526983,"Oct 8, 2022, 4:07:09 PM",Run & Bike #1 (3/4),Run,Relai 3,627,2.01,,,false,"","",activities/9059927905.gpx.gz,,,627.0,627.0,2009.699951171875,4.7272725105285645,3.205263137817383,3.4600000381469727,3.259999990463257,150.10000610351562,153.6999969482422,12.02531623840332,0.009951733984053135,,,,,,,,,168.62945556640625,,,,,,,,,,,,,,,,0.0,,1.0,2018.300048828125,1665244800.0,3.0,21.100000381469727,21.469999313354492,15.8100004196167,0.7200000286102295,1019.469970703125,1.809999942779541,4.329999923706055,328.0,0.6000000238418579,1665208832.0,1665249792.0,0.375,,12254080.0,0.6499999761581421,5.0,0.6499999761581421,27147.240234375,0.0,,,,,0.0,3.205263137817383,614.2999877929688,,,,,,,,,,,,""
